location_set_version_id,location_set_id,location_id,parent_id,path_to_top_parent,level,is_estimate,most_detailed,sort_order,location_name,location_ascii_name,location_name_short,location_name_medium,location_type_id,location_type,map_id,super_region_id,super_region_name,region_id,region_name,ihme_loc_id,local_id,developed,start_date,end_date,date_inserted,last_updated,last_updated_by,last_updated_action
1020,111,102,100,"1,64,100,102",3,0,0,60.0,United States of America,United States of America,United States,United States of America,2,admin0,,64.0,High-income,100.0,High-income North America,USA,USA,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,523,102,"1,64,100,102,523",4,0,1,61.0,Alabama,Alabama,Alabama,Alabama,3,admin1,,64.0,High-income,100.0,High-income North America,USA_523,US-AL,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,524,102,"1,64,100,102,524",4,0,1,62.0,Alaska,Alaska,Alaska,Alaska,3,admin1,,64.0,High-income,100.0,High-income North America,USA_524,US-AK,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,525,102,"1,64,100,102,525",4,0,1,63.0,Arizona,Arizona,Arizona,Arizona,3,admin1,,64.0,High-income,100.0,High-income North America,USA_525,US-AZ,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,526,102,"1,64,100,102,526",4,0,1,64.0,Arkansas,Arkansas,Arkansas,Arkansas,3,admin1,,64.0,High-income,100.0,High-income North America,USA_526,US-AR,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,527,102,"1,64,100,102,527",4,0,1,65.0,California,California,California,California,3,admin1,,64.0,High-income,100.0,High-income North America,USA_527,US-CA,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,528,102,"1,64,100,102,528",4,0,1,66.0,Colorado,Colorado,Colorado,Colorado,3,admin1,,64.0,High-income,100.0,High-income North America,USA_528,US-CO,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,529,102,"1,64,100,102,529",4,0,1,67.0,Connecticut,Connecticut,Connecticut,Connecticut,3,admin1,,64.0,High-income,100.0,High-income North America,USA_529,US-CT,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,530,102,"1,64,100,102,530",4,0,1,68.0,Delaware,Delaware,Delaware,Delaware,3,admin1,,64.0,High-income,100.0,High-income North America,USA_530,US-DE,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,531,102,"1,64,100,102,531",4,0,1,69.0,District of Columbia,District of Columbia,DC,District of Columbia,3,admin1,,64.0,High-income,100.0,High-income North America,USA_531,US-DC,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,532,102,"1,64,100,102,532",4,0,1,70.0,Florida,Florida,Florida,Florida,3,admin1,,64.0,High-income,100.0,High-income North America,USA_532,US-FL,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,533,102,"1,64,100,102,533",4,0,1,71.0,Georgia,Georgia,Georgia,Georgia,3,admin1,,64.0,High-income,100.0,High-income North America,USA_533,US-GA,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,534,102,"1,64,100,102,534",4,0,1,72.0,Hawaii,Hawaii,Hawaii,Hawaii,3,admin1,,64.0,High-income,100.0,High-income North America,USA_534,US-HI,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,535,102,"1,64,100,102,535",4,0,1,73.0,Idaho,Idaho,Idaho,Idaho,3,admin1,,64.0,High-income,100.0,High-income North America,USA_535,US-ID,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,536,102,"1,64,100,102,536",4,0,1,74.0,Illinois,Illinois,Illinois,Illinois,3,admin1,,64.0,High-income,100.0,High-income North America,USA_536,US-IL,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,537,102,"1,64,100,102,537",4,0,1,75.0,Indiana,Indiana,Indiana,Indiana,3,admin1,,64.0,High-income,100.0,High-income North America,USA_537,US-IN,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,538,102,"1,64,100,102,538",4,0,1,76.0,Iowa,Iowa,Iowa,Iowa,3,admin1,,64.0,High-income,100.0,High-income North America,USA_538,US-IA,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,539,102,"1,64,100,102,539",4,0,1,77.0,Kansas,Kansas,Kansas,Kansas,3,admin1,,64.0,High-income,100.0,High-income North America,USA_539,US-KS,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,540,102,"1,64,100,102,540",4,0,1,78.0,Kentucky,Kentucky,Kentucky,Kentucky,3,admin1,,64.0,High-income,100.0,High-income North America,USA_540,US-KY,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,541,102,"1,64,100,102,541",4,0,1,79.0,Louisiana,Louisiana,Louisiana,Louisiana,3,admin1,,64.0,High-income,100.0,High-income North America,USA_541,US-LA,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,542,102,"1,64,100,102,542",4,0,1,80.0,Maine,Maine,Maine,Maine,3,admin1,,64.0,High-income,100.0,High-income North America,USA_542,US-ME,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,543,102,"1,64,100,102,543",4,0,1,81.0,Maryland,Maryland,Maryland,Maryland,3,admin1,,64.0,High-income,100.0,High-income North America,USA_543,US-MD,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,544,102,"1,64,100,102,544",4,0,1,82.0,Massachusetts,Massachusetts,Massachusetts,Massachusetts,3,admin1,,64.0,High-income,100.0,High-income North America,USA_544,US-MA,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,545,102,"1,64,100,102,545",4,0,1,83.0,Michigan,Michigan,Michigan,Michigan,3,admin1,,64.0,High-income,100.0,High-income North America,USA_545,US-MI,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,546,102,"1,64,100,102,546",4,0,1,84.0,Minnesota,Minnesota,Minnesota,Minnesota,3,admin1,,64.0,High-income,100.0,High-income North America,USA_546,US-MN,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,547,102,"1,64,100,102,547",4,0,1,85.0,Mississippi,Mississippi,Mississippi,Mississippi,3,admin1,,64.0,High-income,100.0,High-income North America,USA_547,US-MS,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,548,102,"1,64,100,102,548",4,0,1,86.0,Missouri,Missouri,Missouri,Missouri,3,admin1,,64.0,High-income,100.0,High-income North America,USA_548,US-MO,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,549,102,"1,64,100,102,549",4,0,1,87.0,Montana,Montana,Montana,Montana,3,admin1,,64.0,High-income,100.0,High-income North America,USA_549,US-MT,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,550,102,"1,64,100,102,550",4,0,1,88.0,Nebraska,Nebraska,Nebraska,Nebraska,3,admin1,,64.0,High-income,100.0,High-income North America,USA_550,US-NE,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,551,102,"1,64,100,102,551",4,0,1,89.0,Nevada,Nevada,Nevada,Nevada,3,admin1,,64.0,High-income,100.0,High-income North America,USA_551,US-NV,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,552,102,"1,64,100,102,552",4,0,1,90.0,New Hampshire,New Hampshire,New Hampshire,New Hampshire,3,admin1,,64.0,High-income,100.0,High-income North America,USA_552,US-NH,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,553,102,"1,64,100,102,553",4,0,1,91.0,New Jersey,New Jersey,New Jersey,New Jersey,3,admin1,,64.0,High-income,100.0,High-income North America,USA_553,US-NJ,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
