location_set_version_id,location_set_id,location_id,parent_id,path_to_top_parent,level,is_estimate,most_detailed,sort_order,location_name,location_ascii_name,location_name_short,location_name_medium,location_type_id,location_type,map_id,super_region_id,super_region_name,region_id,region_name,ihme_loc_id,local_id,developed,start_date,end_date,date_inserted,last_updated,last_updated_by,last_updated_action
986,120,3308,566,"102,566,3308",2,0,1,238.0,Bexar County,Bexar County,Bexar,Bexar County,4,admin2,,,,,,USA_3308,48029,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,3173,566,"102,566,3173",2,0,1,239.0,Dallas County,Dallas County,Dallas,Dallas County,4,admin2,,,,,,USA_3173,48113,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,3228,566,"102,566,3228",2,0,1,240.0,El Paso County,El Paso County,El Paso,El Paso County,4,admin2,,,,,,USA_3228,48141,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,3223,566,"102,566,3223",2,0,1,241.0,Freestone County,Freestone County,Freestone,Freestone County,4,admin2,,,,,,USA_3223,48161,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,3134,566,"102,566,3134",2,0,1,242.0,Grayson County,Grayson County,Grayson,Grayson County,4,admin2,,,,,,USA_3134,48181,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,3296,566,"102,566,3296",2,0,1,243.0,Harris County,Harris County,Harris,Harris County,4,admin2,,,,,,USA_3296,48201,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,3346,566,"102,566,3346",2,0,1,244.0,Hidalgo County,Hidalgo County,Hidalgo,Hidalgo County,4,admin2,,,,,,USA_3346,48215,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,3233,566,"102,566,3233",2,0,1,245.0,Mills County,Mills County,Mills,Mills County,4,admin2,,,,,,USA_3233,48333,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,3280,566,"102,566,3280",2,0,1,246.0,Montgomery County,Montgomery County,Montgomery,Montgomery County,4,admin2,,,,,,USA_3280,48339,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,3279,566,"102,566,3279",2,0,1,247.0,Travis County,Travis County,Travis,Travis County,4,admin2,,,,,,USA_3279,48453,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,3334,566,"102,566,3334",2,0,1,248.0,Webb County,Webb County,Webb,Webb County,4,admin2,,,,,,USA_3334,48479,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,3270,566,"102,566,3270",2,0,1,249.0,Williamson County,Williamson County,Williamson,Williamson County,4,admin2,,,,,,USA_3270,48491,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,567,102,"102,567",1,0,0,250.0,Utah,Utah,Utah,Utah,3,admin1,,,,,,USA_567,US-UT,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,3358,567,"102,567,3358",2,0,1,251.0,Salt Lake County,Salt Lake County,Salt Lake,Salt Lake County,4,admin2,,,,,,USA_3358,49035,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,3376,567,"102,567,3376",2,0,1,252.0,Washington County,Washington County,Washington,Washington County,4,admin2,,,,,,USA_3376,49053,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,568,102,"102,568",1,0,0,253.0,Vermont,Vermont,Vermont,Vermont,3,admin1,,,,,,USA_568,US-VT,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,3384,568,"102,568,3384",2,0,1,254.0,Chittenden County,Chittenden County,Chittenden,Chittenden County,4,admin2,,,,,,USA_3384,50007,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,569,102,"102,569",1,0,0,255.0,Virginia,Virginia,Virginia,Virginia,3,admin1,,,,,,USA_569,US-VA,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
