location_id,location_set_version_id,location_set_id,parent_id,path_to_top_parent,level,is_estimate,most_detailed,sort_order,location_name,location_ascii_name,location_name_short,location_name_medium,location_type_id,location_type,map_id,super_region_id,super_region_name,region_id,region_name,ihme_loc_id,local_id,developed,start_date,end_date,date_inserted,last_updated,last_updated_by,last_updated_action,lancet_label,who_label
500,964.0,35.0,6.0,"1,4,5,6,500",4.0,1.0,1.0,582,Hebei,Hebei,Hebei,Hebei,3.0,admin1,13000000,4.0,"Southeast Asia, East Asia, and Oceania",5.0,East Asia,CHN_500,CN-13,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Hebei,
501,964.0,35.0,6.0,"1,4,5,6,501",4.0,1.0,1.0,583,Heilongjiang,Heilongjiang,Heilongjiang,Heilongjiang,3.0,admin1,23000000,4.0,"Southeast Asia, East Asia, and Oceania",5.0,East Asia,CHN_501,CN-23,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Heilongjiang,
502,964.0,35.0,6.0,"1,4,5,6,502",4.0,1.0,1.0,584,Henan,Henan,Henan,Henan,3.0,admin1,41000000,4.0,"Southeast Asia, East Asia, and Oceania",5.0,East Asia,CHN_502,CN-41,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Henan,
503,964.0,35.0,6.0,"1,4,5,6,503",4.0,1.0,1.0,585,Hubei,Hubei,Hubei,Hubei,3.0,admin1,42000000,4.0,"Southeast Asia, East Asia, and Oceania",5.0,East Asia,CHN_503,CN-42,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Hubei,
504,964.0,35.0,6.0,"1,4,5,6,504",4.0,1.0,1.0,586,Hunan,Hunan,Hunan,Hunan,3.0,admin1,43000000,4.0,"Southeast Asia, East Asia, and Oceania",5.0,East Asia,CHN_504,CN-43,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Hunan,
505,964.0,35.0,6.0,"1,4,5,6,505",4.0,1.0,1.0,587,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,3.0,admin1,15000000,4.0,"Southeast Asia, East Asia, and Oceania",5.0,East Asia,CHN_505,CN-15,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Inner Mongolia,
506,964.0,35.0,6.0,"1,4,5,6,506",4.0,1.0,1.0,588,Jiangsu,Jiangsu,Jiangsu,Jiangsu,3.0,admin1,32000000,4.0,"Southeast Asia, East Asia, and Oceania",5.0,East Asia,CHN_506,CN-32,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Jiangsu,
507,964.0,35.0,6.0,"1,4,5,6,507",4.0,1.0,1.0,589,Jiangxi,Jiangxi,Jiangxi,Jiangxi,3.0,admin1,36000000,4.0,"Southeast Asia, East Asia, and Oceania",5.0,East Asia,CHN_507,CN-36,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Jiangxi,
508,964.0,35.0,6.0,"1,4,5,6,508",4.0,1.0,1.0,590,Jilin,Jilin,Jilin,Jilin,3.0,admin1,22000000,4.0,"Southeast Asia, East Asia, and Oceania",5.0,East Asia,CHN_508,CN-22,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Jilin,
509,964.0,35.0,6.0,"1,4,5,6,509",4.0,1.0,1.0,591,Liaoning,Liaoning,Liaoning,Liaoning,3.0,admin1,21000000,4.0,"Southeast Asia, East Asia, and Oceania",5.0,East Asia,CHN_509,CN-21,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Liaoning,
510,964.0,35.0,6.0,"1,4,5,6,510",4.0,1.0,1.0,592,Ningxia,Ningxia,Ningxia,Ningxia,3.0,admin1,64000000,4.0,"Southeast Asia, East Asia, and Oceania",5.0,East Asia,CHN_510,CN-64,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Ningxia,
511,964.0,35.0,6.0,"1,4,5,6,511",4.0,1.0,1.0,593,Qinghai,Qinghai,Qinghai,Qinghai,3.0,admin1,63000000,4.0,"Southeast Asia, East Asia, and Oceania",5.0,East Asia,CHN_511,CN-63,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Qinghai,
512,964.0,35.0,6.0,"1,4,5,6,512",4.0,1.0,1.0,594,Shaanxi,Shaanxi,Shaanxi,Shaanxi,3.0,admin1,61000000,4.0,"Southeast Asia, East Asia, and Oceania",5.0,East Asia,CHN_512,CN-61,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Shaanxi,
513,964.0,35.0,6.0,"1,4,5,6,513",4.0,1.0,1.0,595,Shandong,Shandong,Shandong,Shandong,3.0,admin1,37000000,4.0,"Southeast Asia, East Asia, and Oceania",5.0,East Asia,CHN_513,CN-37,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Shandong,
514,964.0,35.0,6.0,"1,4,5,6,514",4.0,1.0,1.0,596,Shanghai,Shanghai,Shanghai,Shanghai,3.0,admin1,31000000,4.0,"Southeast Asia, East Asia, and Oceania",5.0,East Asia,CHN_514,CN-31,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Shanghai,
515,964.0,35.0,6.0,"1,4,5,6,515",4.0,1.0,1.0,597,Shanxi,Shanxi,Shanxi,Shanxi,3.0,admin1,14000000,4.0,"Southeast Asia, East Asia, and Oceania",5.0,East Asia,CHN_515,CN-61,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Shanxi,
516,964.0,35.0,6.0,"1,4,5,6,516",4.0,1.0,1.0,598,Sichuan,Sichuan,Sichuan,Sichuan,3.0,admin1,51000000,4.0,"Southeast Asia, East Asia, and Oceania",5.0,East Asia,CHN_516,CN-51,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Sichuan,
517,964.0,35.0,6.0,"1,4,5,6,517",4.0,1.0,1.0,599,Tianjin,Tianjin,Tianjin,Tianjin,3.0,admin1,12000000,4.0,"Southeast Asia, East Asia, and Oceania",5.0,East Asia,CHN_517,CN-12,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Tianjin,
518,964.0,35.0,6.0,"1,4,5,6,518",4.0,1.0,1.0,600,Tibet,Tibet,Tibet,Tibet,3.0,admin1,54000000,4.0,"Southeast Asia, East Asia, and Oceania",5.0,East Asia,CHN_518,CN-54,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Tibet,
519,964.0,35.0,6.0,"1,4,5,6,519",4.0,1.0,1.0,601,Xinjiang,Xinjiang,Xinjiang,Xinjiang,3.0,admin1,65000000,4.0,"Southeast Asia, East Asia, and Oceania",5.0,East Asia,CHN_519,CN-65,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Xinjiang,
520,964.0,35.0,6.0,"1,4,5,6,520",4.0,1.0,1.0,602,Yunnan,Yunnan,Yunnan,Yunnan,3.0,admin1,53000000,4.0,"Southeast Asia, East Asia, and Oceania",5.0,East Asia,CHN_520,CN-53,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Yunnan,
521,964.0,35.0,6.0,"1,4,5,6,521",4.0,1.0,1.0,603,Zhejiang,Zhejiang,Zhejiang,Zhejiang,3.0,admin1,33000000,4.0,"Southeast Asia, East Asia, and Oceania",5.0,East Asia,CHN_521,CN-33,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Zhejiang,
7,1020.0,111.0,5.0,"1,4,5,7",3.0,1.0,1.0,604,Democratic People's Republic of Korea,Democratic People's Republic of Korea,N Korea,Democratic People's Republic of Korea,2.0,admin0,,4.0,"Southeast Asia, East Asia, and Oceania",5.0,East Asia,PRK,PRK,0,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT,,
8,1020.0,111.0,5.0,"1,4,5,8",3.0,1.0,1.0,605,Taiwan (Province of China),Taiwan (Province of China),Taiwan (Province of China),Taiwan (Province of China),2.0,admin0,,4.0,"Southeast Asia, East Asia, and Oceania",5.0,East Asia,TWN,TWN,0,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT,,
9,1020.0,111.0,4.0,"1,4,9",2.0,0.0,0.0,606,Southeast Asia,Southeast Asia,SE Asia,Southeast Asia,6.0,region,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,R5,R5,0,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT,,
10,1020.0,111.0,9.0,"1,4,9,10",3.0,1.0,1.0,607,Cambodia,Cambodia,Cambodia,Cambodia,2.0,admin0,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,KHM,KHM,0,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT,,
11,964.0,35.0,9.0,"1,4,9,11",3.0,0.0,0.0,608,Indonesia,Indonesia,Indonesia,Indonesia,2.0,admin0,IDN,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN,IDN,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Indonesia,Republic of Indonesia
4709,964.0,35.0,11.0,"1,4,9,11,4709",4.0,1.0,1.0,609,Aceh,Aceh,Aceh,Aceh,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN_4709,ID-AC,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Aceh,
4710,964.0,35.0,11.0,"1,4,9,11,4710",4.0,1.0,1.0,610,North Sumatra,North Sumatra,N Sumatra,North Sumatra,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN_4710,ID-SA,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,North Sumatra,
4711,964.0,35.0,11.0,"1,4,9,11,4711",4.0,1.0,1.0,611,West Sumatra,West Sumatra,W Sumatra,West Sumatra,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN_4711,ID-SR,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,West Sumatra,
4712,964.0,35.0,11.0,"1,4,9,11,4712",4.0,1.0,1.0,612,Riau,Riau,Riau,Riau,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN_4712,ID-RI,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Riau,
4713,964.0,35.0,11.0,"1,4,9,11,4713",4.0,1.0,1.0,613,Jambi,Jambi,Jambi,Jambi,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN_4713,ID-JA,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Jambi,
4714,964.0,35.0,11.0,"1,4,9,11,4714",4.0,1.0,1.0,614,South Sumatra,South Sumatra,S Sumatra,South Sumatra,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN_4714,ID-SS,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,South Sumatra,
4715,964.0,35.0,11.0,"1,4,9,11,4715",4.0,1.0,1.0,615,Bengkulu,Bengkulu,Bengkulu,Bengkulu,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN_4715,ID-BE,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Bengkulu,
4716,964.0,35.0,11.0,"1,4,9,11,4716",4.0,1.0,1.0,616,Lampung,Lampung,Lampung,Lampung,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN_4716,ID-LA,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Lampung,
4717,964.0,35.0,11.0,"1,4,9,11,4717",4.0,1.0,1.0,617,Bangka-Belitung Islands,Bangka-Belitung Islands,Bangka-Belitung,Bangka-Belitung Islands,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN_4717,ID-BB,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Bangka-Belitung Islands,
4718,964.0,35.0,11.0,"1,4,9,11,4718",4.0,1.0,1.0,618,Riau Islands,Riau Islands,Riau,Riau Islands,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN_4718,ID-KR,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Riau Islands,
4719,964.0,35.0,11.0,"1,4,9,11,4719",4.0,1.0,1.0,619,North Kalimantan,North Kalimantan,N Kalimantan,North Kalimantan,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN_4719,ID-KI,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,North Kalimantan,
4720,964.0,35.0,11.0,"1,4,9,11,4720",4.0,1.0,1.0,620,Jakarta,Jakarta,Jakarta,Jakarta,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN_4720,ID-JK,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Jakarta,
4721,964.0,35.0,11.0,"1,4,9,11,4721",4.0,1.0,1.0,621,West Java,West Java,W Java,West Java,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN_4721,ID-JB,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,West Java,
4722,964.0,35.0,11.0,"1,4,9,11,4722",4.0,1.0,1.0,622,Central Java,Central Java,C Java,Central Java,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN_4722,ID-JT,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Central Java,
4723,964.0,35.0,11.0,"1,4,9,11,4723",4.0,1.0,1.0,623,Yogyakarta,Yogyakarta,Yogyakarta,Yogyakarta,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN_4723,ID-YO,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Yogyakarta,
4724,964.0,35.0,11.0,"1,4,9,11,4724",4.0,1.0,1.0,624,East Java,East Java,E Java,East Java,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN_4724,ID-JI,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,East Java,
4725,964.0,35.0,11.0,"1,4,9,11,4725",4.0,1.0,1.0,625,Banten,Banten,Banten,Banten,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN_4725,ID-BT,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Banten,
4726,964.0,35.0,11.0,"1,4,9,11,4726",4.0,1.0,1.0,626,Bali,Bali,Bali,Bali,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN_4726,ID-BA,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Bali,
4727,964.0,35.0,11.0,"1,4,9,11,4727",4.0,1.0,1.0,627,West Nusa Tenggara,West Nusa Tenggara,W Nusa Tenggara,West Nusa Tenggara,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN_4727,ID-NB,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,West Nusa Tenggara,
4728,964.0,35.0,11.0,"1,4,9,11,4728",4.0,1.0,1.0,628,East Nusa Tenggara,East Nusa Tenggara,E Nusa Tenggara,East Nusa Tenggara,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN_4728,ID-NT,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,East Nusa Tenggara,
4729,964.0,35.0,11.0,"1,4,9,11,4729",4.0,1.0,1.0,629,West Kalimantan,West Kalimantan,W Kalimantan,West Kalimantan,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN_4729,ID-KB,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,West Kalimantan,
4730,964.0,35.0,11.0,"1,4,9,11,4730",4.0,1.0,1.0,630,Central Kalimantan,Central Kalimantan,C Kalimantan,Central Kalimantan,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN_4730,ID-KT,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Central Kalimantan,
4731,964.0,35.0,11.0,"1,4,9,11,4731",4.0,1.0,1.0,631,South Kalimantan,South Kalimantan,S Kalimantan,South Kalimantan,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN_4731,ID-KS,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,South Kalimantan,
4732,964.0,35.0,11.0,"1,4,9,11,4732",4.0,1.0,1.0,632,East Kalimantan,East Kalimantan,E Kalimantan,East Kalimantan,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN_4732,ID-KI,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,East Kalimantan,
4733,964.0,35.0,11.0,"1,4,9,11,4733",4.0,1.0,1.0,633,North Sulawesi,North Sulawesi,N Sulawesi,North Sulawesi,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN_4733,ID-SA,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,North Sulawesi,
4734,964.0,35.0,11.0,"1,4,9,11,4734",4.0,1.0,1.0,634,Central Sulawesi,Central Sulawesi,C Sulawesi,Central Sulawesi,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN_4734,ID-ST,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Central Sulawesi,
4735,964.0,35.0,11.0,"1,4,9,11,4735",4.0,1.0,1.0,635,South Sulawesi,South Sulawesi,S Sulawesi,South Sulawesi,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN_4735,ID-SN,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,South Sulawesi,
4736,964.0,35.0,11.0,"1,4,9,11,4736",4.0,1.0,1.0,636,Southeast Sulawesi,Southeast Sulawesi,SE Sulawesi,Southeast Sulawesi,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN_4736,ID-SG,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Southeast Sulawesi,
4737,964.0,35.0,11.0,"1,4,9,11,4737",4.0,1.0,1.0,637,Gorontalo,Gorontalo,Gorontalo,Gorontalo,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN_4737,ID-GO,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Gorontalo,
4738,964.0,35.0,11.0,"1,4,9,11,4738",4.0,1.0,1.0,638,West Sulawesi,West Sulawesi,W Sulawesi,West Sulawesi,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN_4738,ID-SR,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,West Sulawesi,
4739,964.0,35.0,11.0,"1,4,9,11,4739",4.0,1.0,1.0,639,Maluku,Maluku,Maluku,Maluku,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN_4739,ID-MA,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Maluku,
4740,964.0,35.0,11.0,"1,4,9,11,4740",4.0,1.0,1.0,640,North Maluku,North Maluku,N Maluku,North Maluku,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN_4740,ID-MU,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,North Maluku,
4741,964.0,35.0,11.0,"1,4,9,11,4741",4.0,1.0,1.0,641,West Papua,West Papua,W Papua,West Papua,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN_4741,ID-PB,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,West Papua,
4742,964.0,35.0,11.0,"1,4,9,11,4742",4.0,1.0,1.0,642,Papua,Papua,Papua,Papua,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,IDN_4742,ID-PA,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Papua,
12,1020.0,111.0,9.0,"1,4,9,12",3.0,1.0,1.0,643,Lao People's Democratic Republic,Lao People's Democratic Republic,Laos,Lao People's Democratic Republic,2.0,admin0,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,LAO,LAO,0,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT,,
13,1020.0,111.0,9.0,"1,4,9,13",3.0,1.0,1.0,644,Malaysia,Malaysia,Malaysia,Malaysia,2.0,admin0,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,MYS,MYS,0,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT,,
14,1020.0,111.0,9.0,"1,4,9,14",3.0,1.0,1.0,645,Maldives,Maldives,Maldives,Maldives,2.0,admin0,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,MDV,MDV,0,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT,,
15,1020.0,111.0,9.0,"1,4,9,15",3.0,1.0,1.0,646,Myanmar,Myanmar,Myanmar,Myanmar,2.0,admin0,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,MMR,MMR,0,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT,,
16,964.0,35.0,9.0,"1,4,9,16",3.0,0.0,0.0,647,Philippines,Philippines,Philippines,Philippines,2.0,admin0,PHL,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,PHL,PHL,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Philippines,Republic of the Philippines
53533,964.0,35.0,16.0,"1,4,9,16,53533",4.0,1.0,1.0,648,Mountain Province,Mountain Province,Mountain Province,Mountain Province,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,PHL_53533,,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Mountain Province,
53534,964.0,35.0,16.0,"1,4,9,16,53534",4.0,1.0,1.0,649,Ifugao,Ifugao,Ifugao,Ifugao,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,PHL_53534,,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Ifugao,
53535,964.0,35.0,16.0,"1,4,9,16,53535",4.0,1.0,1.0,650,Benguet,Benguet,Benguet,Benguet,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,PHL_53535,,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Benguet,
53536,964.0,35.0,16.0,"1,4,9,16,53536",4.0,1.0,1.0,651,Abra,Abra,Abra,Abra,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,PHL_53536,,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Abra,
53537,964.0,35.0,16.0,"1,4,9,16,53537",4.0,1.0,1.0,652,Apayao,Apayao,Apayao,Apayao,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,PHL_53537,,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Apayao,
53538,964.0,35.0,16.0,"1,4,9,16,53538",4.0,1.0,1.0,653,Kalinga,Kalinga,Kalinga,Kalinga,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,PHL_53538,,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Kalinga,
53539,964.0,35.0,16.0,"1,4,9,16,53539",4.0,1.0,1.0,654,La Union,La Union,La Union,La Union,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,PHL_53539,,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,La Union,
53540,964.0,35.0,16.0,"1,4,9,16,53540",4.0,1.0,1.0,655,Ilocos Norte,Ilocos Norte,Ilocos Norte,Ilocos Norte,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,PHL_53540,,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Ilocos Norte,
53541,964.0,35.0,16.0,"1,4,9,16,53541",4.0,1.0,1.0,656,Ilocos Sur,Ilocos Sur,Ilocos Sur,Ilocos Sur,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,PHL_53541,,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Ilocos Sur,
53542,964.0,35.0,16.0,"1,4,9,16,53542",4.0,1.0,1.0,657,Pangasinan,Pangasinan,Pangasinan,Pangasinan,3.0,admin1,,4.0,"Southeast Asia, East Asia, and Oceania",9.0,Southeast Asia,PHL_53542,,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Pangasinan,
